Client_name,Industry,Closed_pos,Interview_type,Gender,Curr_loc,Curr_job_loc,Interview_venue,Permission_status,Unscd_meet_status,Followup_status,AltNum_status,Resume_status,Venue_status,Call_letter_status,Ex_attend,Obs_attend,Matital_status,Skill
Standard Chartered Bank,BFSI,Routine,scheduled_walkin,Male,Chennai,chennai,chennai,no,no,no,no,no,no,no,uncertain,yes,Married,Java
Standard Chartered Bank,BFSI,Routine,scheduled_walkin,Male,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,Married,Java
Standard Chartered Bank,BFSI,Routine,scheduled_walkin,Male,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,Single,Java
Standard Chartered Bank,BFSI,Routine,scheduled_walkin,Female,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,no,Single,Java
Standard Chartered Bank,BFSI,Routine,scheduled_walkin,Male,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,Single,Java
Standard Chartered Bank,BFSI,Routine,scheduled_walkin,Male,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,Married,Java
Standard Chartered Bank,BFSI,Routine,scheduled_walkin,Male,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,Married,Java
Standard Chartered Bank,BFSI,Routine,scheduled_walkin,Male,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,no,Single,Java
Standard Chartered Bank,BFSI,Routine,scheduled_walkin,Male,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,no,Single,Java
Standard Chartered Bank,BFSI,Routine,scheduled_walkin,Female,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,Single,Java
Standard Chartered Bank,BFSI,Routine,scheduled_walkin,Male,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,Single,Java
Standard Chartered Bank,BFSI,Routine,scheduled_walkin,Male,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,Single,Java
Standard Chartered Bank,BFSI,Routine,scheduled_walkin,Male,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,Single,Java
Standard Chartered Bank,BFSI,Routine,scheduled_walkin,Female,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,Married,Java
Standard Chartered Bank,BFSI,Routine,scheduled_walkin,Female,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,Married,Java
Standard Chartered Bank,BFSI,Routine,scheduled_walkin,Male,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,no,Single,Java
Standard Chartered Bank,BFSI,Routine,scheduled_walkin,Male,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,Married,Java
Standard Chartered Bank,BFSI,Routine,scheduled_walkin,Male,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,no,Single,Java
Standard Chartered Bank,BFSI,Routine,scheduled_walkin,Female,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,Single,Java
Standard Chartered Bank,BFSI,Routine,scheduled_walkin,Male,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,Single,Java
Standard Chartered Bank,BFSI,Routine,scheduled_walkin,Male,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,Single,Java
Standard Chartered Bank,BFSI,Routine,scheduled_walkin,Female,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,Single,Java
Standard Chartered Bank,BFSI,Routine,scheduled_walkin,Male,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,Married,Java
Standard Chartered Bank,BFSI,Routine,scheduled_walkin,Male,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,Single,Java
Standard Chartered Bank,BFSI,Routine,scheduled_walkin,Male,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,Single,Java
Standard Chartered Bank,BFSI,Routine,scheduled_walkin,Male,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,no,Single,Java
Standard Chartered Bank,BFSI,Routine,scheduled_walkin,Male,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,no,Single,Java
Standard Chartered Bank,BFSI,Routine,scheduled_walkin,Male,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,Single,Java
Standard Chartered Bank,BFSI,Routine,scheduled_walkin,Male,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,no,Single,Java
Standard Chartered Bank,BFSI,Routine,scheduled_walkin,Male,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,Single,Java
Standard Chartered Bank,BFSI,Routine,scheduled_walkin,Male,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,Single,Java
Standard Chartered Bank,BFSI,Routine,scheduled_walkin,Male,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,Married,Java
Standard Chartered Bank,BFSI,Routine,scheduled_walkin,Female,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,Married,Java
Standard Chartered Bank,BFSI,Routine,scheduled_walkin,Male,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,no,Married,Java
Standard Chartered Bank,BFSI,Routine,scheduled_walkin,Male,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,no,Married,Java
Standard Chartered Bank,BFSI,Routine,scheduled_walkin,Male,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,Single,Java
Standard Chartered Bank,BFSI,Routine,scheduled_walkin,Male,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,Single,Java
Standard Chartered Bank,BFSI,Routine,scheduled_walkin,Male,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,Single,Java
Standard Chartered Bank,BFSI,Routine,scheduled_walkin,Male,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,Single,Java
Standard Chartered Bank,BFSI,Routine,scheduled_walkin,Male,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,Married,Java
Standard Chartered Bank,BFSI,Routine,scheduled_walkin,Male,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,no,Married,Java
Standard Chartered Bank,BFSI,Routine,scheduled_walkin,Male,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,Single,Java
Standard Chartered Bank,BFSI,Routine,scheduled_walkin,Male,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,Single,Java
Standard Chartered Bank,BFSI,Routine,scheduled_walkin,Male,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,Married,Java
Standard Chartered Bank,BFSI,Routine,scheduled_walkin,Male,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,no,Single,Java
Standard Chartered Bank,BFSI,Routine,scheduled_walkin,Male,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,no,Single,Java
Standard Chartered Bank,BFSI,Routine,scheduled_walkin,Male,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,no,Single,Java
Standard Chartered Bank,BFSI,Routine,scheduled_walkin,Female,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,Married,Java
Standard Chartered Bank,BFSI,Routine,scheduled_walkin,Male,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,Married,Java
Standard Chartered Bank,BFSI,Routine,scheduled_walkin,Male,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,Married,Java
Standard Chartered Bank,BFSI,Routine,scheduled_walkin,Male,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,Married,Java
Standard Chartered Bank,BFSI,Routine,scheduled_walkin,Male,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,Single,Java
Standard Chartered Bank,BFSI,Routine,scheduled_walkin,Male,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,Single,Java
Standard Chartered Bank,BFSI,Routine,scheduled_walkin,Male,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,Single,Java
Standard Chartered Bank,BFSI,Routine,scheduled_walkin,Male,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,no,Single,Java
Standard Chartered Bank,BFSI,Routine,scheduled_walkin,Male,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,no,Single,Java
Standard Chartered Bank,BFSI,Routine,scheduled_walkin,Male,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,no,Married,Java
Standard Chartered Bank,BFSI,Routine,scheduled_walkin,Male,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,Single,Java
Standard Chartered Bank,BFSI,Routine,scheduled_walkin,Male,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,Single,Java
Standard Chartered Bank,BFSI,Routine,scheduled_walkin,Male,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,Single,Java
Standard Chartered Bank,BFSI,Routine,scheduled_walkin,Male,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,Married,Java
Standard Chartered Bank,BFSI,Routine,scheduled_walkin,Male,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,Married,Java
Standard Chartered Bank,BFSI,Routine,scheduled_walkin,Male,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,no,Single,Java
Standard Chartered Bank,BFSI,Routine,scheduled_walkin,Male,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,Single,Java
Standard Chartered Bank,BFSI,Routine,scheduled_walkin,Male,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,Single,Java
Standard Chartered Bank,BFSI,Routine,scheduled_walkin,Male,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,Single,Java
Standard Chartered Bank,BFSI,Routine,scheduled_walkin,Male,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,Married,Java
Standard Chartered Bank,BFSI,Routine,scheduled_walkin,Male,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,Married,Java
Standard Chartered Bank,BFSI,Routine,scheduled_walkin,Female,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,Married,Java
Standard Chartered Bank,BFSI,Routine,scheduled_walkin,Male,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,Single,Java
Standard Chartered Bank,BFSI,Routine,scheduled_walkin,Female,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,no,Married,Java
Standard Chartered Bank,BFSI,Routine,scheduled_walkin,Male,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,no,Single,Java
Standard Chartered Bank,BFSI,Routine,scheduled_walkin,Male,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,Single,Java
Standard Chartered Bank,BFSI,Routine,scheduled_walkin,Male,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,Single,Java
Standard Chartered Bank,BFSI,Routine,scheduled_walkin,Male,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,Single,Java
Standard Chartered Bank,BFSI,Routine,scheduled_walkin,Male,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,no,Single,Java
Standard Chartered Bank,BFSI,Routine,scheduled_walkin,Male,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,Married,Java
Standard Chartered Bank,BFSI,Routine,scheduled_walkin,Male,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,Married,Java
Standard Chartered Bank,BFSI,Routine,scheduled_walkin,Female,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,Married,Java
Standard Chartered Bank,BFSI,Routine,scheduled_walkin,Female,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,Married,Java
Standard Chartered Bank,BFSI,Routine,scheduled_walkin,Male,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,Single,Java
Standard Chartered Bank,BFSI,Routine,scheduled_walkin,Male,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,Single,Java
Standard Chartered Bank,BFSI,Routine,scheduled_walkin,Male,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,Single,Java
Standard Chartered Bank,BFSI,Routine,scheduled_walkin,Male,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,Single,Java
Standard Chartered Bank,BFSI,Routine,scheduled_walkin,Male,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,Single,Java
Standard Chartered Bank,BFSI,Routine,scheduled_walkin,Male,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,no,Married,Java
Standard Chartered Bank,BFSI,Routine,scheduled_walkin,Female,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,no,Married,Java
Standard Chartered Bank,BFSI,Routine,scheduled_walkin,Male,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,no,Single,Java
Standard Chartered Bank,BFSI,Routine,scheduled_walkin,Male,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,Single,Java
Standard Chartered Bank,BFSI,Routine,scheduled_walkin,Male,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,Single,Java
Standard Chartered Bank,BFSI,Routine,scheduled_walkin,Male,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,Single,Java
Standard Chartered Bank,BFSI,Routine,scheduled_walkin,Male,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,Single,Java
Standard Chartered Bank,BFSI,Routine,scheduled_walkin,Male,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,Single,Java
Standard Chartered Bank,BFSI,Routine,scheduled_walkin,Female,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,Married,Java
Standard Chartered Bank,BFSI,Routine,scheduled_walkin,Male,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,Married,Java
Standard Chartered Bank,BFSI,Routine,scheduled_walkin,Male,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,no,Single,Java
Standard Chartered Bank,BFSI,Routine,scheduled_walkin,Male,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,no,Married,Java
Standard Chartered Bank,BFSI,Routine,scheduled_walkin,Female,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,Married,Java
Standard Chartered Bank,BFSI,Routine,scheduled_walkin,Male,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,no,Married,Java
Standard Chartered Bank,BFSI,Routine,scheduled_walkin,Female,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,Married,Java
Standard Chartered Bank,BFSI,Routine,scheduled_walkin,Female,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,no,Married,Java
Standard Chartered Bank,BFSI,Routine,scheduled_walkin,Female,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,Single,Java
Standard Chartered Bank,BFSI,Routine,scheduled_walkin,Male,Chennai,chennai,chennai,no,no,no,no,no,no,no,uncertain,yes,Single,Java
Standard Chartered Bank,BFSI,Routine,scheduled_walkin,Male,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,Single,Java
Standard Chartered Bank,BFSI,Routine,scheduled_walkin,Male,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,Single,Java
Standard Chartered Bank,BFSI,Routine,scheduled_walkin,Male,Chennai,chennai,chennai,no,no,no,no,no,no,no,uncertain,no,Single,Java
Standard Chartered Bank,BFSI,Routine,scheduled_walkin,Male,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,Married,Java
Standard Chartered Bank,BFSI,Routine,scheduled_walkin,Male,Chennai,chennai,chennai,no,no,no,no,no,no,no,uncertain,no,Single,Java
Standard Chartered Bank,BFSI,Routine,scheduled_walkin,Male,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,Married,Java
Standard Chartered Bank,BFSI,Routine,scheduled_walkin,Male,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,Single,Java
Standard Chartered Bank,BFSI,Routine,scheduled_walkin,Male,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,Married,Java
Standard Chartered Bank,BFSI,Routine,scheduled_walkin,Male,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,Married,Java
Standard Chartered Bank,BFSI,Routine,scheduled_walkin,Male,Chennai,chennai,chennai,no,no,no,no,no,no,no,uncertain,yes,Married,Java
Standard Chartered Bank,BFSI,Routine,scheduled_walkin,Female,Chennai,chennai,chennai,no,no,no,no,no,no,no,uncertain,no,Single,Java
Standard Chartered Bank,BFSI,Routine,scheduled_walkin,Male,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,no,Single,Java
Standard Chartered Bank,BFSI,Routine,scheduled_walkin,Male,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,no,Single,Java
Standard Chartered Bank,BFSI,Routine,scheduled_walkin,Male,Chennai,chennai,chennai,no,no,no,no,no,no,no,uncertain,yes,Married,Java
Standard Chartered Bank,BFSI,Routine,scheduled_walkin,Male,Chennai,chennai,chennai,no,no,no,no,no,no,no,no,no,Married,Java
Standard Chartered Bank,BFSI,Routine,scheduled_walkin,Male,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,no,Single,Java
Standard Chartered Bank,BFSI,Routine,scheduled_walkin,Male,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,Single,Java
Standard Chartered Bank,BFSI,Routine,scheduled_walkin,Male,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,Single,Java
Standard Chartered Bank,BFSI,Routine,scheduled_walkin,Male,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,Single,Java
Standard Chartered Bank,BFSI,Routine,scheduled_walkin,Male,Chennai,chennai,chennai,no,no,no,no,no,no,no,uncertain,yes,Single,Java
Standard Chartered Bank,BFSI,Routine,scheduled_walkin,Male,Chennai,chennai,chennai,no,yes,yes,yes,yes,yes,yes,uncertain,yes,Single,Java
Standard Chartered Bank,BFSI,Routine,scheduled_walkin,Male,Chennai,chennai,chennai,no,no,no,no,no,no,no,uncertain,no,Single,Java
Standard Chartered Bank,BFSI,Routine,scheduled_walkin,Male,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,Single,Java
Standard Chartered Bank,BFSI,Routine,scheduled_walkin,Male,Chennai,chennai,chennai,no,no,no,no,no,no,no,no,no,Married,Java
Standard Chartered Bank,BFSI,Routine,scheduled_walkin,Male,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,Single,Java
Standard Chartered Bank,BFSI,Routine,scheduled_walkin,Male,Chennai,chennai,chennai,no,no,no,no,no,no,no,no,no,Single,Java
Standard Chartered Bank,BFSI,Routine,scheduled_walkin,Male,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,Single,Java
Standard Chartered Bank,BFSI,Routine,scheduled_walkin,Male,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,Married,Java
Standard Chartered Bank,BFSI,Routine,scheduled_walkin,Male,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,Single,Java
Standard Chartered Bank,BFSI,Routine,scheduled_walkin,Male,Chennai,chennai,chennai,no,no,no,no,no,no,no,uncertain,no,Married,Java
Standard Chartered Bank,BFSI,Routine,scheduled_walkin,Male,Chennai,chennai,chennai,no,no,no,no,no,no,no,uncertain,no,Married,Java
Standard Chartered Bank,BFSI,Routine,scheduled_walkin,Male,Chennai,chennai,chennai,no,no,no,no,no,no,no,uncertain,yes,Single,Java
Standard Chartered Bank,BFSI,Routine,scheduled_walkin,Male,Chennai,chennai,chennai,no,no,no,no,no,no,no,uncertain,no,Married,Java
Standard Chartered Bank,BFSI,Routine,scheduled_walkin,Male,Chennai,chennai,chennai,no,no,no,no,no,no,no,uncertain,no,Single,Java
Standard Chartered Bank,BFSI,Routine,scheduled_walkin,Male,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,no,Single,Java
Standard Chartered Bank,BFSI,Routine,scheduled_walkin,Male,Chennai,chennai,chennai,no,no,no,no,no,no,no,uncertain,yes,Single,Java
Standard Chartered Bank,BFSI,Routine,scheduled_walkin,Male,Chennai,chennai,chennai,no,no,no,no,no,no,no,uncertain,yes,Single,Java
Standard Chartered Bank,BFSI,Routine,scheduled_walkin,Female,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,Married,Java
Standard Chartered Bank,BFSI,Routine,scheduled_walkin,Male,Chennai,chennai,chennai,no,no,no,no,no,no,no,uncertain,yes,Single,Java
Standard Chartered Bank,BFSI,Routine,scheduled_walkin,Male,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,Single,Java
Standard Chartered Bank,BFSI,Routine,scheduled_walkin,Male,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,Single,Java
Standard Chartered Bank,BFSI,Routine,scheduled,Male,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,Married,Java
Standard Chartered Bank,BFSI,Routine,scheduled,Female,Chennai,chennai,chennai,no,no,no,no,no,no,no,uncertain,no,Married,Java
Standard Chartered Bank,BFSI,Routine,scheduled,Female,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,no,Married,Java
Standard Chartered Bank,BFSI,Routine,scheduled,Male,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,Single,Java
Standard Chartered Bank,BFSI,Routine,scheduled,Male,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,Single,Java
Standard Chartered Bank,BFSI,Routine,scheduled,Male,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,Married,Java
Standard Chartered Bank,BFSI,Routine,scheduled,Male,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,Single,Java
Standard Chartered Bank,BFSI,Routine,scheduled,Male,Chennai,chennai,chennai,no,no,no,no,no,no,no,uncertain,no,Single,Java
Standard Chartered Bank,BFSI,Routine,scheduled,Male,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,no,Single,Java
Standard Chartered Bank,BFSI,Routine,scheduled,Male,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,Single,Java
Standard Chartered Bank,BFSI,Routine,scheduled,Male,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,Single,Java
Standard Chartered Bank,BFSI,Routine,scheduled,Male,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,Married,Java
Standard Chartered Bank,BFSI,Routine,scheduled,Male,Chennai,chennai,chennai,no,no,no,no,no,no,no,uncertain,no,Single,Java
Standard Chartered Bank,BFSI,Routine,scheduled,Male,Chennai,chennai,chennai,no,no,no,no,no,no,no,uncertain,yes,Single,Java
Standard Chartered Bank,BFSI,Routine,scheduled,Male,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,Single,Java
Standard Chartered Bank,BFSI,Routine,scheduled,Male,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,Single,Java
Standard Chartered Bank,BFSI,Routine,scheduled,Male,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,Single,Java
Standard Chartered Bank,BFSI,Routine,scheduled,Male,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,Single,Java
Standard Chartered Bank,BFSI,Routine,scheduled,Male,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,Married,Java
Standard Chartered Bank,BFSI,Routine,scheduled,Male,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,Single,Java
Standard Chartered Bank,BFSI,Routine,walkin,Male,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,Single,Java
Standard Chartered Bank,BFSI,Routine,walkin,Male,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,Single,Java
Standard Chartered Bank,BFSI,Routine,walkin,Male,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,no,Married,Java
Standard Chartered Bank,BFSI,Routine,walkin,Female,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,no,Married,Java
Standard Chartered Bank,BFSI,Routine,walkin,Male,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,Single,Java
Standard Chartered Bank,BFSI,Routine,walkin,Male,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,no,Single,Java
Standard Chartered Bank,BFSI,Routine,walkin,Male,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,Married,Java
Standard Chartered Bank,BFSI,Routine,walkin,Female,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,Married,Java
Standard Chartered Bank,BFSI,Routine,walkin,Male,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,Single,Java
Standard Chartered Bank,BFSI,Routine,walkin,Female,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,Married,Java
Standard Chartered Bank,BFSI,Routine,walkin,Female,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,no,Married,Java
Standard Chartered Bank,BFSI,Routine,walkin,Female,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,no,Married,Java
Standard Chartered Bank,BFSI,Routine,walkin,Male,Chennai,chennai,chennai,yes,yes,yes,yes,yes,no,no,uncertain,yes,Single,Java
Standard Chartered Bank,BFSI,Routine,walkin,Male,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,Single,Java
Standard Chartered Bank,BFSI,Routine,walkin,Male,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,Married,Java
Standard Chartered Bank,BFSI,Routine,walkin,Male,Chennai,chennai,chennai,no,no,no,no,no,no,no,uncertain,yes,Single,Java
Standard Chartered Bank,BFSI,Routine,walkin,Male,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,Single,Java
Standard Chartered Bank,BFSI,Routine,walkin,Male,Chennai,chennai,chennai,no,no,no,no,no,no,no,uncertain,no,Single,Java
